Production_ID,Plant_ID,Machine_ID,Operator_ID,Product_Type,Shift,Production_Date,Raw_Material_Batch,Temperature_C,Pressure_Bar,Humidity_Percent,Cycle_Time_Sec,Units_Produced,Defective_Units,Energy_Consumption_kWh,Downtime_Minutes,Maintenance_Score,Quality_Score,Inventory_Level,Delivery_Time_Hours
1224,3,103,1075,C,Night,2025-02-20 23:00:00,5324,81.2,11.85,59.29,132.91,140,19,214.26,18,9,98,4585,18.79
1225,3,119,1037,A,Night,2025-02-21 00:00:00,5991,64.95,12.13,64.21,131.59,403,10,246.14,39,6,99,1335,31.97
1226,4,147,1035,B,Morning,2025-02-21 01:00:00,6993,75.47,14.04,57.64,92.8,444,5,267.97,5,8,90,2814,28.95
1227,3,146,1040,C,Night,2025-02-21 02:00:00,6928,70.38,12.19,61.48,108.72,50,3,306.17,3,8,90,1808,29.41
1228,1,126,1068,D,Night,2025-02-21 03:00:00,6754,80.03,14.33,61.53,96.04,318,18,212.42,29,3,97,1245,28.63
1229,3,114,1012,B,Evening,2025-02-21 04:00:00,5716,73.82,11.21,62.92,108.46,335,18,231.23,38,4,72,1575,20.45
1230,5,105,1086,D,Morning,2025-02-21 05:00:00,5722,75.65,10.35,55.36,131.92,246,13,205.88,30,6,91,4023,25.33
1231,3,146,1057,B,Morning,2025-02-21 06:00:00,5276,74.99,11.57,61.23,114.11,323,2,280.66,45,2,70,3021,29.43
1232,2,113,1049,B,Evening,2025-02-21 07:00:00,5535,80.62,7.78,56.32,136.09,127,3,186.98,26,7,72,1955,28.72
1233,1,110,1029,C,Night,2025-02-21 08:00:00,6509,85.24,13.36,58.13,130.4,190,7,257.08,44,2,80,3324,24.78
1234,2,138,1061,A,Morning,2025-02-21 09:00:00,6539,69.33,10.44,79.41,120.76,337,17,200.97,20,5,87,4064,33.87
1235,2,108,1024,C,Morning,2025-02-21 10:00:00,5151,70.24,11.07,56.93,136.44,120,3,251.83,36,4,76,3479,26.66
1236,5,125,1026,D,Night,2025-02-21 11:00:00,5954,76.61,13.07,43.02,140.47,99,10,296.24,8,9,78,1704,30.61
1237,1,115,1050,D,Night,2025-02-21 12:00:00,6506,70.92,12.18,53.42,126.82,421,15,229.55,34,2,73,3379,25.0
1238,1,104,1077,B,Morning,2025-02-21 13:00:00,5258,79.67,11.34,52.52,123.45,418,2,258.83,41,7,92,651,22.14
1239,1,109,1056,B,Night,2025-02-21 14:00:00,5323,80.47,8.95,52.88,129.5,129,6,214.27,46,7,93,2104,28.85
1240,1,149,1046,A,Morning,2025-02-21 15:00:00,6016,72.27,13.95,62.63,98.9,284,1,245.5,51,7,79,1936,27.67
1241,1,102,1099,C,Night,2025-02-21 16:00:00,5868,71.18,13.08,64.04,118.24,336,0,187.68,20,1,87,1224,25.73
1242,5,112,1038,D,Night,2025-02-21 17:00:00,6191,73.63,15.08,54.15,119.64,356,0,278.31,16,8,92,1482,19.77
1243,3,142,1015,B,Evening,2025-02-21 18:00:00,5687,75.52,11.11,43.87,114.47,204,5,233.38,54,2,85,1870,29.05
1244,2,148,1021,A,Night,2025-02-21 19:00:00,5309,76.57,9.82,55.79,108.16,109,18,241.65,23,5,98,3963,20.03
1245,1,129,1084,D,Evening,2025-02-21 20:00:00,5802,63.74,13.49,50.65,134.97,82,6,252.77,30,2,81,3500,27.89
1246,3,144,1053,B,Night,2025-02-21 21:00:00,6502,70.16,11.72,56.68,122.55,486,4,171.33,5,5,88,134,18.52
1247,3,105,1020,D,Morning,2025-02-21 22:00:00,6079,72.98,12.94,54.03,123.91,176,17,222.31,56,7,93,2304,19.76
1248,2,116,1071,A,Morning,2025-02-21 23:00:00,5619,71.02,14.43,64.73,141.37,270,12,255.41,34,6,91,3444,25.46
1249,5,144,1015,A,Night,2025-02-22 00:00:00,5472,60.68,12.58,57.2,117.07,249,0,243.6,49,5,72,3114,26.89
1250,4,118,1058,D,Night,2025-02-22 01:00:00,6319,65.56,12.25,50.68,114.17,466,9,337.09,36,4,77,4591,25.08
1251,4,141,1030,C,Morning,2025-02-22 02:00:00,5460,68.47,12.35,43.92,140.42,175,8,300.35,12,8,96,4402,21.36
1252,3,134,1041,D,Night,2025-02-22 03:00:00,6347,74.42,9.54,54.62,97.64,90,16,255.58,24,8,98,1880,29.57
1253,2,145,1073,B,Evening,2025-02-22 04:00:00,5813,72.82,13.66,54.64,120.77,324,0,209.1,31,1,88,1728,24.69
1254,4,125,1031,C,Evening,2025-02-22 05:00:00,5845,71.84,13.76,52.9,108.94,346,0,230.2,58,2,78,1429,24.97
1255,3,104,1058,B,Evening,2025-02-22 06:00:00,6164,78.98,12.8,61.2,124.39,134,6,276.33,0,3,96,1659,23.21
1256,5,128,1033,D,Evening,2025-02-22 07:00:00,5666,78.98,9.73,43.94,128.58,138,3,253.06,48,1,88,904,20.39
1257,4,136,1008,C,Evening,2025-02-22 08:00:00,5261,75.75,11.82,48.9,129.41,91,11,301.04,57,3,86,2609,29.63
1258,3,119,1080,B,Night,2025-02-22 09:00:00,6808,75.6,14.16,55.42,135.39,169,15,252.75,34,8,82,4447,20.79
1259,3,148,1010,D,Night,2025-02-22 10:00:00,6443,70.72,11.15,50.52,116.21,328,13,254.63,57,4,71,1390,32.49
1260,1,120,1095,D,Evening,2025-02-22 11:00:00,6767,71.32,13.78,52.15,117.15,82,9,314.97,18,7,73,4404,19.88
1261,5,109,1009,C,Night,2025-02-22 12:00:00,6264,66.46,12.08,54.52,127.9,325,13,206.14,52,7,98,2686,25.61
1262,1,104,1085,D,Night,2025-02-22 13:00:00,5354,73.75,13.07,60.49,133.31,202,6,319.35,51,5,80,2650,24.35
1263,2,135,1016,A,Evening,2025-02-22 14:00:00,6872,78.93,11.38,54.2,100.5,139,3,280.79,53,1,71,1055,23.44
1264,1,105,1067,B,Night,2025-02-22 15:00:00,5769,81.77,12.13,39.24,124.71,153,1,379.42,11,4,73,4709,27.41
1265,1,125,1047,B,Night,2025-02-22 16:00:00,6784,73.78,12.66,50.18,114.07,485,17,221.94,39,7,73,679,27.95
1266,4,103,1051,D,Night,2025-02-22 17:00:00,6612,77.46,10.38,58.97,121.31,61,15,315.18,39,5,89,2037,26.68
1267,3,138,1024,D,Evening,2025-02-22 18:00:00,5179,60.72,12.41,61.1,114.65,209,8,255.35,46,2,70,2097,18.68
1268,5,138,1020,A,Night,2025-02-22 19:00:00,5065,72.84,7.97,61.54,109.16,466,4,242.58,42,8,94,1765,18.14
1269,1,149,1064,C,Morning,2025-02-22 20:00:00,5819,72.72,11.1,63.81,104.72,245,8,262.2,19,2,95,2230,17.84
1270,5,134,1062,D,Morning,2025-02-22 21:00:00,6371,82.46,12.82,55.95,117.73,448,7,255.01,32,8,80,3840,22.78
1271,1,100,1088,D,Evening,2025-02-22 22:00:00,5170,76.96,13.68,57.11,125.38,356,19,218.84,28,2,92,2600,34.58
1272,2,123,1050,D,Morning,2025-02-22 23:00:00,5473,77.47,12.71,46.89,110.95,311,15,244.73,15,5,71,1742,23.75
1273,1,135,1035,D,Evening,2025-02-23 00:00:00,5533,77.21,9.91,37.6,137.85,140,19,262.28,13,4,88,4812,34.5
1274,4,105,1080,B,Morning,2025-02-23 01:00:00,6390,75.23,13.55,43.66,156.88,246,17,232.99,6,1,98,1597,23.83
1275,3,140,1087,D,Morning,2025-02-23 02:00:00,6130,82.66,10.29,49.39,126.2,118,3,271.62,5,8,77,4702,24.8
1276,2,145,1065,B,Morning,2025-02-23 03:00:00,5438,63.47,12.92,44.12,119.38,269,15,238.17,20,3,92,3304,26.98
1277,1,143,1014,D,Evening,2025-02-23 04:00:00,5834,75.73,10.34,52.66,106.32,468,3,268.33,35,4,89,721,22.54
1278,5,130,1095,C,Evening,2025-02-23 05:00:00,5226,80.65,10.84,51.3,125.55,428,5,263.51,21,4,73,3244,25.14
1279,2,119,1038,A,Night,2025-02-23 06:00:00,6467,65.54,10.57,62.5,142.16,263,2,268.05,39,5,94,2051,15.49
1280,2,123,1069,C,Evening,2025-02-23 07:00:00,5441,79.19,12.21,47.25,149.23,467,17,196.05,53,3,85,1559,19.55
1281,1,124,1000,D,Morning,2025-02-23 08:00:00,5395,71.19,11.71,56.12,140.94,496,14,293.88,18,9,84,392,15.59
1282,2,135,1022,D,Morning,2025-02-23 09:00:00,5727,75.55,12.76,51.64,132.65,195,7,215.36,24,4,74,754,27.63
1283,5,120,1038,D,Evening,2025-02-23 10:00:00,6604,71.1,11.97,46.95,126.15,282,17,242.57,2,4,99,3084,17.18
1284,2,129,1056,C,Evening,2025-02-23 11:00:00,5083,79.8,9.72,49.18,104.27,420,2,224.17,35,6,98,3943,31.06
1285,5,123,1080,D,Evening,2025-02-23 12:00:00,6638,73.56,12.41,38.59,118.5,459,5,252.85,44,8,96,2904,25.78
1286,1,143,1033,C,Night,2025-02-23 13:00:00,6574,79.23,9.36,60.99,116.76,283,14,245.56,52,7,74,2814,28.8
1287,3,141,1040,B,Morning,2025-02-23 14:00:00,6036,77.18,10.67,66.22,118.6,263,11,276.05,58,4,84,1721,20.77
1288,2,129,1092,A,Night,2025-02-23 15:00:00,6832,71.03,11.45,52.86,109.21,416,4,251.76,33,4,92,4114,18.38
1289,3,121,1072,A,Night,2025-02-23 16:00:00,6848,77.51,11.35,55.23,131.37,110,6,234.33,10,5,86,3353,22.26
1290,5,127,1012,C,Morning,2025-02-23 17:00:00,5692,71.68,9.53,52.63,115.89,412,14,178.1,47,5,72,2946,29.32
1291,2,106,1069,B,Morning,2025-02-23 18:00:00,5492,75.32,14.06,48.44,114.67,127,6,285.37,41,1,87,4980,34.58
1292,4,134,1005,C,Evening,2025-02-23 19:00:00,6291,73.47,14.47,60.64,109.26,144,12,270.7,46,8,80,4962,26.54
1293,3,127,1083,B,Evening,2025-02-23 20:00:00,6548,79.5,15.38,57.55,123.48,379,2,287.0,26,5,95,3605,17.42
1294,2,113,1051,D,Night,2025-02-23 21:00:00,6143,77.7,13.72,31.7,142.45,265,12,242.58,41,3,75,618,19.14
1295,3,109,1002,B,Evening,2025-02-23 22:00:00,5969,74.85,11.41,46.72,119.85,262,2,264.28,1,3,96,2785,16.56
1296,2,115,1080,B,Evening,2025-02-23 23:00:00,5352,71.57,11.38,38.58,124.23,353,1,223.86,5,4,81,127,23.35
1297,1,115,1062,B,Morning,2025-02-24 00:00:00,6080,68.66,11.3,67.44,149.03,249,3,220.21,45,7,91,365,22.61
1298,3,130,1048,A,Morning,2025-02-24 01:00:00,5039,75.68,14.98,53.63,138.05,401,16,238.66,1,5,95,1406,23.32
1299,4,141,1075,B,Evening,2025-02-24 02:00:00,6909,71.84,11.83,56.93,128.82,80,5,286.87,41,1,86,4153,18.63
1300,4,124,1046,D,Morning,2025-02-24 03:00:00,6359,65.61,13.9,52.17,128.19,339,10,239.01,16,5,99,3554,18.13
1301,5,112,1054,D,Evening,2025-02-24 04:00:00,5639,68.35,13.79,63.82,110.95,392,5,247.84,39,5,83,910,24.47
1302,2,105,1063,D,Morning,2025-02-24 05:00:00,5172,83.13,12.28,61.89,109.49,184,1,259.7,57,6,75,4776,26.42
1303,3,143,1064,B,Morning,2025-02-24 06:00:00,6570,71.7,9.82,53.28,122.12,132,16,251.01,47,7,79,3490,18.08
1304,5,108,1080,C,Morning,2025-02-24 07:00:00,5258,80.41,11.86,68.74,122.5,440,2,290.57,13,5,85,710,26.37
1305,3,144,1066,C,Morning,2025-02-24 08:00:00,6911,73.22,12.22,56.48,107.25,96,11,220.08,9,2,87,4388,28.73
1306,2,135,1089,D,Evening,2025-02-24 09:00:00,5516,81.2,13.92,43.32,130.55,441,13,253.99,44,2,96,2374,12.35
1307,4,142,1014,A,Night,2025-02-24 10:00:00,5729,80.84,12.03,55.8,115.84,255,1,268.97,32,4,89,4646,31.88
1308,1,119,1099,C,Morning,2025-02-24 11:00:00,5522,70.87,10.19,59.14,136.91,434,4,184.31,41,1,75,302,27.51
1309,4,117,1031,B,Evening,2025-02-24 12:00:00,6917,65.06,13.48,53.93,119.17,430,9,260.64,53,7,88,501,28.78
1310,5,142,1095,C,Evening,2025-02-24 13:00:00,5838,65.48,11.66,51.71,117.84,126,9,303.68,11,1,72,2127,18.9
1311,1,120,1067,D,Morning,2025-02-24 14:00:00,5116,70.96,8.18,69.11,105.94,308,8,235.98,31,3,81,3950,27.94
1312,5,103,1017,A,Night,2025-02-24 15:00:00,5183,84.45,12.49,45.51,107.58,486,12,206.6,48,7,85,989,28.51
1313,2,149,1082,C,Morning,2025-02-24 16:00:00,6929,72.95,12.75,32.89,139.77,141,9,268.68,23,6,72,278,20.74
1314,1,132,1042,C,Evening,2025-02-24 17:00:00,6897,75.73,10.74,67.95,124.03,471,5,257.18,13,7,85,2079,27.9
1315,5,126,1034,D,Night,2025-02-24 18:00:00,6139,81.52,11.71,45.19,125.84,484,10,310.9,4,5,73,2610,23.31
1316,2,106,1077,A,Evening,2025-02-24 19:00:00,5161,75.55,12.99,52.71,144.01,448,3,267.51,50,8,94,2982,20.91
1317,4,105,1057,A,Morning,2025-02-24 20:00:00,6602,75.38,12.5,51.98,100.24,149,13,212.26,4,6,89,4084,23.02
1318,2,114,1032,D,Night,2025-02-24 21:00:00,6735,78.11,9.66,64.85,130.07,432,16,210.45,46,4,82,2144,24.84
1319,3,117,1013,B,Evening,2025-02-24 22:00:00,5542,76.44,13.88,66.48,96.18,244,19,284.39,31,1,73,3083,22.49
1320,2,131,1033,C,Evening,2025-02-24 23:00:00,6610,74.5,14.56,44.66,113.44,241,1,264.28,44,2,73,450,20.04
1321,2,110,1060,B,Evening,2025-02-25 00:00:00,6260,71.39,11.23,65.86,102.82,117,9,247.67,48,6,76,4382,25.96
1322,3,119,1003,C,Morning,2025-02-25 01:00:00,5838,75.39,9.14,65.71,132.88,438,2,256.9,32,4,90,3518,26.8
1323,5,123,1087,C,Night,2025-02-25 02:00:00,6089,80.47,13.16,55.15,91.65,291,6,267.68,59,3,81,3930,24.73
1324,5,114,1058,B,Morning,2025-02-25 03:00:00,6093,83.91,10.99,62.46,116.55,139,6,264.91,45,7,71,2067,15.91
1325,2,147,1028,D,Morning,2025-02-25 04:00:00,6832,76.46,12.8,63.26,102.62,394,0,189.78,3,7,85,4504,21.08
1326,3,106,1082,D,Morning,2025-02-25 05:00:00,5446,78.78,15.3,52.98,107.18,59,7,298.67,56,2,76,2324,19.78
1327,3,120,1005,C,Night,2025-02-25 06:00:00,5415,76.35,9.68,53.74,109.49,313,0,301.34,29,8,88,4622,32.66
1328,4,141,1096,D,Morning,2025-02-25 07:00:00,5531,74.56,10.81,59.71,139.79,317,7,322.41,40,1,80,2887,24.59
1329,5,125,1048,C,Morning,2025-02-25 08:00:00,5440,77.57,11.71,41.97,114.97,369,13,313.7,16,7,70,4726,22.6
1330,1,143,1039,D,Morning,2025-02-25 09:00:00,5737,80.95,13.94,52.17,145.91,167,13,306.9,2,1,78,4443,21.21
1331,5,113,1082,C,Morning,2025-02-25 10:00:00,6969,70.57,17.33,45.4,149.05,299,1,238.54,12,3,74,4411,23.38
1332,5,136,1064,D,Evening,2025-02-25 11:00:00,5463,67.74,12.37,66.39,151.71,108,7,262.05,43,3,95,4908,27.76
1333,4,120,1068,A,Morning,2025-02-25 12:00:00,6944,72.33,9.55,52.08,119.12,244,18,296.68,47,2,86,537,14.85
1334,1,117,1026,B,Evening,2025-02-25 13:00:00,5395,76.06,11.48,57.21,123.16,99,9,177.97,35,5,96,2458,25.15
1335,4,104,1079,A,Morning,2025-02-25 14:00:00,5710,79.35,10.84,53.25,125.67,456,6,241.25,17,4,70,3954,21.48
1336,1,102,1005,B,Night,2025-02-25 15:00:00,6574,70.05,13.08,52.73,114.49,345,12,181.79,22,6,86,482,26.15
1337,2,122,1012,B,Evening,2025-02-25 16:00:00,6680,62.56,12.57,56.69,126.37,427,14,261.21,34,2,81,4316,28.0
1338,1,125,1063,C,Evening,2025-02-25 17:00:00,6580,72.45,10.44,49.15,105.97,146,10,300.63,48,4,94,506,20.52
1339,4,136,1061,B,Evening,2025-02-25 18:00:00,5394,74.03,10.75,53.41,91.87,176,13,250.75,32,7,82,4440,17.15
1340,5,123,1098,A,Evening,2025-02-25 19:00:00,5325,69.19,11.46,53.35,130.71,295,10,227.23,50,1,93,165,22.48
1341,1,148,1018,A,Night,2025-02-25 20:00:00,6916,71.22,11.64,51.61,114.75,136,1,261.33,53,3,80,3089,30.44
1342,1,118,1075,D,Morning,2025-02-25 21:00:00,6942,79.34,11.94,58.13,105.35,126,1,266.5,35,1,82,327,28.18
1343,3,124,1079,A,Evening,2025-02-25 22:00:00,6114,75.39,12.07,51.42,107.25,426,11,269.32,16,2,82,2284,22.11
1344,5,120,1042,D,Night,2025-02-25 23:00:00,5749,76.73,13.85,67.89,142.73,253,14,201.4,38,9,75,2341,20.83
1345,2,111,1073,B,Evening,2025-02-26 00:00:00,6093,73.22,11.41,60.03,126.96,195,16,259.74,33,5,95,4901,21.2
1346,4,140,1088,A,Morning,2025-02-26 01:00:00,6189,71.23,11.18,44.21,97.17,198,13,257.37,11,4,91,4853,17.51
1347,2,132,1019,B,Evening,2025-02-26 02:00:00,5641,73.19,9.99,59.41,102.2,160,15,287.93,4,4,75,1612,27.92
1348,5,149,1094,A,Night,2025-02-26 03:00:00,5213,77.49,11.66,49.48,115.62,178,7,246.98,47,8,89,1029,28.84
1349,1,103,1067,A,Morning,2025-02-26 04:00:00,6875,67.54,12.38,56.09,127.15,302,16,328.97,39,3,90,4136,22.06
1350,1,141,1043,D,Night,2025-02-26 05:00:00,6624,83.25,9.41,49.15,108.08,215,4,253.29,54,4,79,2703,21.5
1351,5,106,1022,B,Morning,2025-02-26 06:00:00,6358,77.87,11.49,37.44,117.41,346,11,230.88,26,2,88,1280,20.51
1352,1,121,1001,A,Morning,2025-02-26 07:00:00,6787,72.32,13.74,54.83,121.72,475,5,209.88,59,6,72,1139,21.75
1353,1,132,1021,C,Morning,2025-02-26 08:00:00,5368,79.07,12.97,43.52,122.03,186,17,229.45,39,9,95,1201,20.32
1354,1,116,1056,B,Evening,2025-02-26 09:00:00,6884,81.11,12.56,58.36,84.07,328,4,218.04,12,4,76,2199,23.22
1355,4,123,1071,B,Night,2025-02-26 10:00:00,6607,73.35,12.93,56.4,123.32,383,5,243.76,25,6,74,613,27.93
1356,4,133,1006,B,Night,2025-02-26 11:00:00,6700,73.92,11.14,50.17,94.01,60,8,317.47,13,4,77,4939,27.42
1357,3,127,1077,D,Night,2025-02-26 12:00:00,5048,82.47,10.94,69.6,115.7,120,14,191.63,31,2,74,3232,19.81
1358,2,142,1055,C,Morning,2025-02-26 13:00:00,6075,85.59,13.91,45.09,112.48,208,9,194.44,10,6,81,1932,24.76
1359,5,140,1066,B,Evening,2025-02-26 14:00:00,6312,75.15,13.24,50.01,103.82,265,16,240.61,37,7,73,4738,27.23
1360,5,138,1015,A,Morning,2025-02-26 15:00:00,6813,69.21,10.88,46.03,132.65,75,18,195.48,15,4,99,2557,19.3
1361,5,121,1082,A,Night,2025-02-26 16:00:00,6649,72.65,9.18,71.33,103.14,335,11,210.72,54,7,88,2302,24.71
1362,3,148,1050,D,Evening,2025-02-26 17:00:00,6262,80.17,10.91,65.82,112.16,211,8,263.57,56,8,97,2780,30.07
1363,4,116,1081,A,Evening,2025-02-26 18:00:00,5132,69.85,12.82,43.62,133.18,479,14,247.9,21,3,87,2198,22.78
1364,3,133,1079,B,Evening,2025-02-26 19:00:00,5998,73.96,11.01,48.4,111.73,151,13,267.54,56,2,72,3266,13.91
1365,5,105,1071,A,Night,2025-02-26 20:00:00,5785,76.46,12.5,48.67,108.62,118,0,273.64,46,5,76,2027,11.41
1366,2,145,1096,B,Evening,2025-02-26 21:00:00,6189,70.39,14.13,50.59,115.98,182,16,303.7,15,2,77,4550,25.55
1367,1,105,1011,A,Evening,2025-02-26 22:00:00,6397,80.48,11.86,46.66,128.11,238,0,265.16,12,5,84,3216,24.53
1368,4,133,1052,C,Morning,2025-02-26 23:00:00,5372,78.47,12.35,50.15,141.69,260,12,298.2,11,6,90,2987,24.94
1369,4,100,1074,D,Morning,2025-02-27 00:00:00,6828,85.05,13.03,63.04,105.96,292,7,254.28,17,8,96,4443,26.45
1370,3,109,1004,D,Evening,2025-02-27 01:00:00,6501,78.91,10.38,70.58,107.17,215,12,265.62,28,6,86,4728,16.6
1371,4,120,1026,C,Evening,2025-02-27 02:00:00,6778,70.2,10.84,42.64,115.85,461,15,265.1,17,4,88,3630,19.97
1372,5,104,1011,C,Morning,2025-02-27 03:00:00,5478,77.65,13.09,46.67,123.45,459,1,261.38,45,3,73,889,26.12
1373,5,101,1016,D,Morning,2025-02-27 04:00:00,5831,79.94,12.06,56.71,108.45,110,12,258.23,1,2,85,1400,27.68
1374,3,121,1005,C,Morning,2025-02-27 05:00:00,5649,80.2,12.18,42.36,130.33,411,17,322.84,53,1,95,2047,22.72
1375,5,147,1096,B,Night,2025-02-27 06:00:00,6614,71.12,12.05,56.92,106.24,328,2,277.92,1,2,82,2342,16.84
1376,2,101,1004,A,Night,2025-02-27 07:00:00,5681,70.52,13.47,59.32,91.49,479,12,232.1,2,2,98,1194,25.7
1377,3,109,1056,D,Morning,2025-02-27 08:00:00,6658,69.3,12.65,60.61,127.98,162,18,343.74,28,5,81,1458,24.26
1378,2,133,1027,C,Evening,2025-02-27 09:00:00,5687,83.02,12.67,59.1,129.71,79,12,234.92,55,9,73,3756,18.71
1379,1,115,1077,B,Morning,2025-02-27 10:00:00,6323,78.11,13.83,50.72,135.67,372,18,249.79,7,1,81,407,14.08
1380,2,147,1068,D,Night,2025-02-27 11:00:00,5081,70.89,14.41,53.55,90.12,210,3,216.77,10,4,86,1550,26.86
1381,1,138,1058,C,Evening,2025-02-27 12:00:00,5086,75.64,15.37,45.56,110.02,283,18,278.68,11,7,95,2223,20.91
1382,1,121,1032,D,Night,2025-02-27 13:00:00,5224,74.38,11.13,58.71,116.23,436,17,317.61,31,3,78,4982,24.93
1383,2,111,1061,C,Evening,2025-02-27 14:00:00,5015,70.14,15.7,67.83,146.35,426,5,190.35,3,8,81,2942,24.75
1384,3,123,1049,D,Night,2025-02-27 15:00:00,5821,75.18,10.35,58.7,117.61,388,18,238.91,8,3,95,1764,18.27
1385,5,146,1018,B,Evening,2025-02-27 16:00:00,6381,75.95,14.9,49.44,99.8,219,3,294.66,23,8,84,4048,26.09
1386,5,139,1085,B,Evening,2025-02-27 17:00:00,5162,84.66,11.05,62.96,124.45,367,3,207.63,48,2,89,1494,19.7
1387,1,137,1068,A,Evening,2025-02-27 18:00:00,6633,71.72,11.9,73.93,139.64,235,6,272.98,55,5,71,4172,16.52
1388,1,109,1065,D,Evening,2025-02-27 19:00:00,6691,66.45,12.03,56.95,136.45,106,6,197.94,15,4,98,3734,15.88
1389,3,134,1093,A,Night,2025-02-27 20:00:00,5513,69.76,10.7,59.44,128.43,289,15,266.32,16,9,78,314,23.98
1390,4,148,1046,D,Night,2025-02-27 21:00:00,5349,70.54,12.13,60.42,123.94,306,15,253.11,46,3,83,3172,31.97
1391,2,131,1038,C,Evening,2025-02-27 22:00:00,6932,72.87,10.78,42.16,85.98,407,4,382.7,51,5,73,4154,24.21
1392,1,106,1067,C,Evening,2025-02-27 23:00:00,5680,69.77,10.15,51.71,120.38,250,14,279.78,57,9,73,4572,32.92
1393,5,120,1032,A,Night,2025-02-28 00:00:00,6487,79.11,11.94,50.89,122.67,493,3,163.1,21,6,96,2559,31.24
1394,3,119,1012,D,Evening,2025-02-28 01:00:00,6850,69.42,14.38,61.68,117.6,374,12,247.01,6,2,75,3806,26.58
1395,2,125,1083,A,Evening,2025-02-28 02:00:00,6860,75.1,11.62,60.75,130.61,364,18,282.97,9,1,93,3371,31.87
1396,3,103,1053,B,Evening,2025-02-28 03:00:00,6398,85.0,13.41,54.03,117.36,351,6,233.47,28,1,74,1306,31.31
1397,2,145,1006,A,Morning,2025-02-28 04:00:00,6115,77.77,10.73,50.41,114.47,155,11,231.74,35,7,97,509,29.89
1398,2,121,1078,A,Evening,2025-02-28 05:00:00,5180,77.25,10.07,41.51,135.58,339,8,233.69,23,2,93,3569,14.58
1399,1,114,1086,C,Morning,2025-02-28 06:00:00,5742,84.29,12.68,54.88,113.8,150,16,271.89,55,7,86,315,22.82
1400,3,139,1013,A,Evening,2025-02-28 07:00:00,6324,81.23,14.63,47.36,120.97,146,1,199.79,45,1,82,4947,20.53
1401,3,120,1086,D,Night,2025-02-28 08:00:00,5659,77.83,12.31,46.37,133.46,202,15,227.54,13,4,89,448,29.86
1402,5,114,1018,C,Morning,2025-02-28 09:00:00,6815,73.45,13.24,62.41,104.84,475,6,291.32,13,4,86,3751,22.46
1403,5,121,1053,A,Morning,2025-02-28 10:00:00,6212,74.89,14.24,61.58,103.21,78,17,230.52,24,5,88,2978,32.76
1404,1,127,1092,B,Evening,2025-02-28 11:00:00,6882,74.64,11.95,51.09,140.37,202,6,228.12,45,1,96,3765,24.51
1405,1,113,1019,A,Evening,2025-02-28 12:00:00,6885,72.99,11.77,42.45,111.11,487,0,194.95,21,7,92,4849,23.86
1406,4,126,1028,A,Morning,2025-02-28 13:00:00,6337,76.06,12.71,48.39,130.39,428,2,275.84,51,2,70,3169,22.11
1407,5,140,1023,A,Night,2025-02-28 14:00:00,5492,76.75,12.98,62.95,93.37,122,10,267.02,49,2,90,4094,23.08
1408,2,139,1081,C,Night,2025-02-28 15:00:00,5922,68.78,9.9,58.74,82.45,303,14,288.89,46,8,86,3212,25.34
1409,3,127,1062,D,Evening,2025-02-28 16:00:00,6945,83.16,12.44,51.23,125.46,448,2,245.48,22,9,91,102,23.67
1410,1,125,1073,B,Night,2025-02-28 17:00:00,5127,77.05,12.0,55.47,118.09,53,12,262.63,31,6,94,1217,21.68
1411,3,148,1056,A,Night,2025-02-28 18:00:00,6542,73.69,10.82,38.4,125.6,286,3,262.29,25,1,72,1182,21.97
1412,3,101,1007,D,Evening,2025-02-28 19:00:00,6449,76.11,11.9,37.8,148.12,87,7,193.0,50,1,96,4602,33.11
1413,4,124,1089,D,Night,2025-02-28 20:00:00,6582,79.65,10.25,70.82,101.44,69,3,344.14,26,7,96,1617,33.99
1414,5,102,1061,C,Evening,2025-02-28 21:00:00,5564,67.67,9.73,59.05,120.57,162,17,289.12,44,8,83,4946,21.65
1415,1,107,1028,B,Morning,2025-02-28 22:00:00,6210,74.47,12.1,55.01,142.16,72,6,253.16,11,3,81,1995,28.24
1416,3,143,1073,C,Evening,2025-02-28 23:00:00,5549,69.07,13.35,51.82,103.61,470,10,241.03,18,9,84,3679,19.86
1417,1,132,1016,D,Morning,2025-03-01 00:00:00,5452,88.29,11.48,40.91,111.23,495,3,302.96,18,4,75,2733,22.37
1418,2,141,1065,D,Morning,2025-03-01 01:00:00,5470,75.69,10.56,62.95,93.49,416,12,253.84,51,4,89,2479,18.56
1419,4,134,1005,D,Night,2025-03-01 02:00:00,5987,69.11,10.79,45.9,153.57,185,8,286.54,33,3,91,1112,29.1
1420,2,105,1057,C,Night,2025-03-01 03:00:00,5737,93.0,12.82,60.63,86.93,470,8,226.88,31,8,71,4364,26.42
1421,1,138,1068,B,Night,2025-03-01 04:00:00,6588,72.32,14.5,56.06,131.98,297,18,214.98,28,9,73,2923,27.38
1422,1,122,1027,A,Evening,2025-03-01 05:00:00,6934,73.95,13.16,54.58,100.2,350,2,243.53,20,1,82,948,28.44
1423,5,124,1061,C,Night,2025-03-01 06:00:00,5223,74.32,13.95,44.58,104.24,146,11,250.42,34,2,82,1804,19.65
1424,3,149,1040,D,Morning,2025-03-01 07:00:00,5153,70.76,10.43,44.69,135.96,82,10,266.94,41,1,92,4193,22.38
